city_name,grid_id,target_style,building_count,building_density,avg_building_area,avg_building_perimeter,shape_complexity_ratio,courtyard_index,std_building_area,road_segment_count,total_road_length,avg_road_segment_length,road_density_ratio
"Odense Kommune, Denmark",1682,Medieval_Center,197,0.18960056772978187,153.9903088160665,48.13162982146741,0.6587754357272256,0.9381089587534178,0.0,232,11066.646412361313,47.70106212224704,0.020963893771036166
"Odense Kommune, Denmark",1683,Medieval_Center,189,0.14979783129142007,126.81297887104344,46.03885760439856,0.8597497916205907,0.932330308181434,0.0,466,14705.727854262106,31.557355910433703,0.03168833289323096
"Aarhus Kommune, Denmark",1878,XIX_Century_Blocks,64,0.2440117474180171,610.0293685450428,119.076978187746,0.49843957828916274,0.9032016402142002,0.0,287,12789.88734544416,44.56406740572878,0.022439603416666152
"Aarhus Kommune, Denmark",1879,XIX_Century_Blocks,37,0.22993508567672258,994.3138840074489,186.31849104758558,0.278777315200539,0.8379437056677536,0.0,217,11689.785660433105,53.86998000199587,0.018563214597582967
"Aarhus Kommune, Denmark",1880,XIX_Century_Blocks,18,0.12151670662707406,1080.1485033517695,181.96680312459063,0.29957714709856265,0.92639191007226,0.0,102,12311.211431727035,120.69815129144152,0.008285131035463012
"Aarhus Kommune, Denmark",1962,XIX_Century_Blocks,179,0.18985611444183778,169.70378944521812,52.05616553188467,0.6247208914022229,0.9162412251181216,0.0,185,9972.02396808701,53.90283225992979,0.018551900838438377
"Aarhus Kommune, Denmark",1963,XIX_Century_Blocks,91,0.27847134827026465,489.6199530026631,104.52566902604688,0.537767290591233,0.9083894022004237,0.0,382,14617.2244517558,38.26498547580052,0.026133552303274594
"Aarhus Kommune, Denmark",1964,XIX_Century_Blocks,28,0.36963020943181935,2112.172625324682,388.38951761471577,0.2402265769501906,0.619030492997133,0.0,336,11939.813733572897,35.535159921347905,0.02814114250156256
"Aarhus Kommune, Denmark",1965,XIX_Century_Blocks,47,0.28731769783689476,978.1028011468757,200.93929975236233,0.5123738893260983,0.8202283760149267,0.0,294,15049.06008589445,51.187279203722625,0.019536103791638552
"Aarhus Kommune, Denmark",1966,XIX_Century_Blocks,81,0.29308671898413813,578.9367288575568,81.62924951578867,0.6403766040151347,0.9444845350968982,0.0,280,12096.394452231661,43.20140875797022,0.02314739328931762
"Aarhus Kommune, Denmark",2051,XIX_Century_Blocks,94,0.1025204407815345,174.50287792601614,49.18668258712088,0.5355294595205722,0.9322640090922987,0.0,561,15840.510773477521,28.23620458730396,0.03541552464237152
"Aarhus Kommune, Denmark",2052,XIX_Century_Blocks,178,0.22846870507477424,205.36512815710046,59.19463161082956,0.6336998546800718,0.9502793431266723,0.0,168,8417.34980003719,50.103272619268985,0.01995877607458704
"Aarhus Kommune, Denmark",2053,XIX_Century_Blocks,41,0.3264565470575777,1273.9767690051813,219.21430710039323,0.3824610131498693,0.8224528798411809,0.0,269,9856.395328677498,36.64087482779739,0.027291924761217383
"Aarhus Kommune, Denmark",2054,XIX_Century_Blocks,231,0.44484923773556573,308.1206841458464,80.51057564404697,0.6366090038339488,0.9216383081842116,0.0,259,11184.705990912187,43.18419301510497,0.023156621191373006
"Aarhus Kommune, Denmark",2055,XIX_Century_Blocks,73,0.38345904435792777,840.4581794146362,145.382127628909,0.487723452093628,0.8715997792576651,0.0,362,14261.673436746545,39.39688794681366,0.02538271552435395
"Aarhus Kommune, Denmark",2141,XIX_Century_Blocks,11,0.01672140678322158,243.22046230140478,55.246292805207005,0.4829566847404943,0.9640427948010871,0.0,164,9405.540931365205,57.350859337592716,0.017436530341251755
"Aarhus Kommune, Denmark",2142,XIX_Century_Blocks,125,0.13880739503895892,177.6734656498674,54.34434672550886,0.5359131172883795,0.9164788519332562,0.0,270,10835.058495342782,40.12984627904734,0.02491910863857935
"Aarhus Kommune, Denmark",2143,XIX_Century_Blocks,40,0.3638536808034148,1455.414723213659,275.5040780396597,0.3527471836225704,0.7360320968449429,0.0,313,10812.718787403119,34.54542743579271,0.028947391110843736
"Aarhus Kommune, Denmark",2144,XIX_Century_Blocks,124,0.5694037768304876,734.7145507490163,145.58248750633916,0.5042300303555917,0.8599487264203939,0.0,191,8247.24173192458,43.17927608337476,0.0231592580861378
"Aarhus Kommune, Denmark",2145,XIX_Century_Blocks,53,0.5112323911911301,1543.3430677468077,225.33348803279378,0.4308817452745914,0.8286237101897215,0.0,597,17434.565376851962,29.20362709690446,0.03424232189064026
"Aarhus Kommune, Denmark",2149,Medieval_Center,212,0.24647029996533065,186.01532072855144,54.0674776638876,0.4643153213874643,0.9583730346179304,0.0,454,14142.619760567211,31.15114484706434,0.032101548890173665
"Aarhus Kommune, Denmark",2150,Medieval_Center,27,0.20788284695322212,1231.8983523153904,226.5843156040472,0.22490625129206177,0.7557298802959899,0.0,366,14388.035722793495,39.31157301309698,0.025437801712279988
"Aarhus Kommune, Denmark",2151,Medieval_Center,60,0.3013523756130504,803.6063349681343,155.21969756855034,0.472788740914284,0.8568151554684026,0.0,411,15416.024843302486,37.508576261076605,0.026660569369279
"Aarhus Kommune, Denmark",2232,XIX_Century_Blocks,28,0.05060634603683637,289.1791202104935,74.33677464708221,0.45244928413381774,0.9074169226113302,0.0,284,14480.09555529951,50.98625195527996,0.01961313022550661
"Aarhus Kommune, Denmark",2233,XIX_Century_Blocks,41,0.1196844661553435,467.0613313379259,89.1473690861161,0.4289934906175315,0.8927989788956583,0.0,353,17359.873860495027,49.178112919249365,0.020334249121473254
"Aarhus Kommune, Denmark",2234,XIX_Century_Blocks,95,0.2615965526667168,440.58366764920726,71.74117541833635,0.5666751538671669,0.9702173116704433,0.0,339,17151.659019302126,50.59486436372308,0.019764851867731737
"Aarhus Kommune, Denmark",2235,XIX_Century_Blocks,109,0.5074880691834214,744.9366153151141,121.00922560433119,0.4110724828774382,0.9143745813514236,0.0,269,12439.27284464407,46.24264998008948,0.021625058244427182
"Aarhus Kommune, Denmark",2239,Medieval_Center,404,0.4642331048590582,183.85469499368642,58.966700401022784,0.525909893582129,0.9311878308094441,0.0,426,13220.948284569422,31.035089869881272,0.032221591863798596
"Aarhus Kommune, Denmark",2240,Medieval_Center,83,0.23041148524472901,444.1667185440559,101.79007043377524,0.4940723575064998,0.8854691350281177,0.0,388,13437.756528975435,34.63339311591607,0.02887386736577854
"Aarhus Kommune, Denmark",2241,Medieval_Center,51,0.29420968614336995,923.0107800576312,168.50093257375585,0.3366633075010019,0.8272592163702922,0.0,330,14559.367495819091,44.119295441876034,0.022665819780159097
"Aarhus Kommune, Denmark",2242,Medieval_Center,105,0.3629276482794351,553.0326069019962,111.87402068703375,0.4246057963040102,0.9040723893414603,0.0,283,11539.130375992094,40.774312282657576,0.024525245017037622
